negocio,data,modalidade,valor_bruto
bar,2026-08-01,credito_vista,1430.91
bar,2026-08-01,credito_4x,716.05
bar,2026-08-02,pix,1209.63
bar,2026-08-02,debito,966.96
bar,2026-08-02,credito_vista,770.31
bar,2026-08-02,credito_4x,456.98
bar,2026-08-03,pix,1329.29
bar,2026-08-03,debito,1156.33
bar,2026-08-03,credito_vista,796.41
bar,2026-08-03,credito_4x,413.39
bar,2026-08-04,pix,1136.32
bar,2026-08-04,debito,839.26
bar,2026-08-04,credito_vista,890.9
bar,2026-08-04,credito_4x,338.98
bar,2026-08-05,pix,1210.58
bar,2026-08-05,debito,1306.56
bar,2026-08-05,credito_vista,1030.09
bar,2026-08-05,credito_4x,430.42
bar,2026-08-06,pix,1038.2
bar,2026-08-06,debito,801.06
bar,2026-08-06,credito_vista,509.42
bar,2026-08-06,credito_4x,340.42
bar,2026-08-07,pix,1977.32
bar,2026-08-07,debito,1492.51
bar,2026-08-07,credito_vista,1375.93
bar,2026-08-07,credito_4x,462.06
bar,2026-08-08,pix,2692.81
bar,2026-08-08,debito,1677.83
bar,2026-08-08,credito_vista,1687.9
bar,2026-08-08,credito_4x,708.47
bar,2026-08-09,pix,806.65
bar,2026-08-09,debito,810.04
bar,2026-08-09,credito_vista,686.42
bar,2026-08-09,credito_4x,293.33
bar,2026-08-10,pix,1103.42
bar,2026-08-10,debito,860.29
bar,2026-08-10,credito_vista,1023.2
bar,2026-08-10,credito_4x,435.35
bar,2026-08-11,pix,1413.46
bar,2026-08-11,debito,885.79
bar,2026-08-11,credito_vista,1093.95
bar,2026-08-11,credito_4x,515.8
bar,2026-08-12,pix,880.19
bar,2026-08-12,debito,662.15
bar,2026-08-12,credito_vista,845.22
bar,2026-08-12,credito_4x,417.04
bar,2026-08-13,pix,1110.07
bar,2026-08-13,debito,900.4
bar,2026-08-13,credito_vista,932.75
bar,2026-08-13,credito_4x,381.89
bar,2026-08-14,pix,1884.23
bar,2026-08-14,debito,1640.26
bar,2026-08-14,credito_vista,1826.87
bar,2026-08-14,credito_4x,652.38
bar,2026-08-15,pix,2817.0
bar,2026-08-15,debito,2208.37
bar,2026-08-15,credito_vista,2014.4
bar,2026-08-15,credito_4x,898.26
bar,2026-08-16,pix,712.58
bar,2026-08-16,debito,700.26
bar,2026-08-16,credito_vista,534.53
bar,2026-08-16,credito_4x,334.71
bar,2026-08-17,pix,1073.0
bar,2026-08-17,debito,748.8
bar,2026-08-17,credito_vista,822.49
bar,2026-08-17,credito_4x,252.01
bar,2026-08-18,pix,1367.46
bar,2026-08-18,debito,1054.75
bar,2026-08-18,credito_vista,1092.86
bar,2026-08-18,credito_4x,290.32
bar,2026-08-19,pix,886.86
bar,2026-08-19,debito,611.27
bar,2026-08-19,credito_vista,623.59
bar,2026-08-19,credito_4x,424.21
bar,2026-08-20,pix,1028.2
bar,2026-08-20,debito,835.62
bar,2026-08-20,credito_vista,768.0
bar,2026-08-20,credito_4x,421.41
bar,2026-08-21,pix,1917.26
bar,2026-08-21,debito,1493.29
bar,2026-08-21,credito_vista,1363.58
bar,2026-08-21,credito_4x,623.57
bar,2026-08-22,pix,2060.57
bar,2026-08-22,debito,1447.7
bar,2026-08-22,credito_vista,1706.25
bar,2026-08-22,credito_4x,644.31
bar,2026-08-23,pix,1121.74
bar,2026-08-23,debito,795.21
bar,2026-08-23,credito_vista,856.64
bar,2026-08-23,credito_4x,343.18
bar,2026-08-24,pix,921.84
bar,2026-08-24,debito,785.81
bar,2026-08-24,credito_vista,683.11
bar,2026-08-24,credito_4x,485.87
bar,2026-08-25,pix,720.58
bar,2026-08-25,debito,603.13
bar,2026-08-25,credito_vista,461.96
bar,2026-08-25,credito_4x,177.01
bar,2026-08-26,pix,1181.49
bar,2026-08-26,debito,833.39
bar,2026-08-26,credito_vista,928.17
bar,2026-08-26,credito_4x,320.37
bar,2026-08-27,pix,1054.04
bar,2026-08-27,debito,964.66
bar,2026-08-27,credito_vista,739.25
bar,2026-08-27,credito_4x,332.1
bar,2026-08-28,pix,1852.49
bar,2026-08-28,debito,1673.58
bar,2026-08-28,credito_vista,1768.85
bar,2026-08-28,credito_4x,851.58
bar,2026-08-29,pix,2048.41
bar,2026-08-29,debito,1217.58
bar,2026-08-29,credito_vista,1391.28
bar,2026-08-29,credito_4x,497.03
bar,2026-08-30,pix,843.48
bar,2026-08-30,debito,537.32
bar,2026-08-30,credito_vista,533.4
bar,2026-08-30,credito_4x,335.91
bar,2026-08-31,pix,814.61
bar,2026-08-31,debito,859.63
bar,2026-08-31,credito_vista,725.25
bar,2026-08-31,credito_4x,288.33
bar,2026-09-01,pix,1325.23
bar,2026-09-01,debito,947.73
bar,2026-09-01,credito_vista,996.8
bar,2026-09-01,credito_4x,356.0
bar,2026-09-02,pix,1628.83
bar,2026-09-02,debito,955.78
bar,2026-09-02,credito_vista,937.77
bar,2026-09-02,credito_4x,410.26
bar,2026-09-03,pix,965.44
bar,2026-09-03,debito,894.14
bar,2026-09-03,credito_vista,793.4
bar,2026-09-03,credito_4x,422.31
bar,2026-09-04,pix,2558.68
bar,2026-09-04,debito,1453.28
bar,2026-09-04,credito_vista,2029.19
bar,2026-09-04,credito_4x,744.19
bar,2026-09-05,pix,2446.15
bar,2026-09-05,debito,1471.32
bar,2026-09-05,credito_vista,1145.26
bar,2026-09-05,credito_4x,787.23
bar,2026-09-06,pix,1176.58
bar,2026-09-06,debito,777.73
bar,2026-09-06,credito_vista,727.15
bar,2026-09-06,credito_4x,453.09
bar,2026-09-07,pix,824.42
bar,2026-09-07,debito,621.57
bar,2026-09-07,credito_vista,642.69
bar,2026-09-07,credito_4x,291.17
bar,2026-09-08,pix,1026.66
bar,2026-09-08,debito,1064.62
bar,2026-09-08,credito_vista,963.42
bar,2026-09-08,credito_4x,402.86
bar,2026-09-09,pix,1129.5
bar,2026-09-09,debito,1082.32
bar,2026-09-09,credito_vista,676.17
bar,2026-09-09,credito_4x,338.75
bar,2026-09-10,pix,1077.64
bar,2026-09-10,debito,1011.46
bar,2026-09-10,credito_vista,774.06
bar,2026-09-10,credito_4x,448.7
bar,2026-09-11,pix,2167.73
bar,2026-09-11,debito,1626.89
bar,2026-09-11,credito_vista,1779.85
bar,2026-09-11,credito_4x,722.15
bar,2026-09-12,pix,2356.1
bar,2026-09-12,debito,2004.32
bar,2026-09-12,credito_vista,1401.29
bar,2026-09-12,credito_4x,739.0
bar,2026-09-13,pix,821.46
bar,2026-09-13,debito,747.05
bar,2026-09-13,credito_vista,683.48
bar,2026-09-13,credito_4x,238.81
bar,2026-09-14,pix,1131.18
bar,2026-09-14,debito,1010.07
bar,2026-09-14,credito_vista,852.82
bar,2026-09-14,credito_4x,345.29
vestuario,2025-01-03,pix,517.3
vestuario,2025-01-03,debito,1348.21
vestuario,2025-01-03,credito_vista,861.14
vestuario,2025-01-03,credito_4x,2229.66
vestuario,2025-01-04,pix,850.27
vestuario,2025-01-04,debito,1122.84
vestuario,2025-01-04,credito_vista,1792.32
vestuario,2025-01-04,credito_4x,3161.41
vestuario,2025-01-05,pix,224.88
vestuario,2025-01-05,debito,410.27
vestuario,2025-01-05,credito_vista,367.89
vestuario,2025-01-05,credito_4x,1026.99
vestuario,2025-01-06,pix,335.24
vestuario,2025-01-06,debito,316.81
vestuario,2025-01-06,credito_vista,694.04
vestuario,2025-01-06,credito_4x,1153.74
vestuario,2025-01-07,pix,419.41
vestuario,2025-01-07,debito,485.52
vestuario,2025-01-07,credito_vista,763.77
vestuario,2025-01-07,credito_4x,1195.52
vestuario,2025-01-08,pix,176.68
vestuario,2025-01-08,debito,380.42
vestuario,2025-01-08,credito_vista,385.97
vestuario,2025-01-08,credito_4x,999.7
vestuario,2025-01-09,pix,488.34
vestuario,2025-01-09,debito,1084.73
vestuario,2025-01-09,credito_vista,1026.03
vestuario,2025-01-09,credito_4x,2131.07
vestuario,2025-01-10,pix,583.33
vestuario,2025-01-10,debito,721.91
vestuario,2025-01-10,credito_vista,645.79
vestuario,2025-01-10,credito_4x,1756.87
vestuario,2025-01-11,pix,782.87
vestuario,2025-01-11,debito,913.25
vestuario,2025-01-11,credito_vista,1314.57
vestuario,2025-01-11,credito_4x,2878.01
vestuario,2025-01-12,pix,234.44
vestuario,2025-01-12,debito,326.28
vestuario,2025-01-12,credito_vista,395.69
vestuario,2025-01-12,credito_4x,786.75
vestuario,2025-01-13,pix,427.98
vestuario,2025-01-13,debito,582.4
vestuario,2025-01-13,credito_vista,707.58
vestuario,2025-01-13,credito_4x,1531.56
vestuario,2025-01-14,pix,204.91
vestuario,2025-01-14,debito,458.79
vestuario,2025-01-14,credito_vista,412.83
vestuario,2025-01-14,credito_4x,1167.83
vestuario,2025-01-15,pix,303.31
vestuario,2025-01-15,debito,733.32
vestuario,2025-01-15,credito_vista,606.99
vestuario,2025-01-15,credito_4x,1547.32
vestuario,2025-01-16,pix,746.87
vestuario,2025-01-16,debito,774.96
vestuario,2025-01-16,credito_vista,981.52
vestuario,2025-01-16,credito_4x,2422.62
vestuario,2025-01-17,pix,707.41
vestuario,2025-01-17,debito,1074.58
vestuario,2025-01-17,credito_vista,1406.93
vestuario,2025-01-17,credito_4x,2772.68
vestuario,2025-01-18,pix,922.91
vestuario,2025-01-18,debito,1308.73
vestuario,2025-01-18,credito_vista,1410.7
vestuario,2025-01-18,credito_4x,3393.39
vestuario,2025-01-19,pix,256.89
vestuario,2025-01-19,debito,319.87
vestuario,2025-01-19,credito_vista,391.83
vestuario,2025-01-19,credito_4x,780.29
vestuario,2025-01-20,pix,373.36
vestuario,2025-01-20,debito,399.28
vestuario,2025-01-20,credito_vista,435.82
vestuario,2025-01-20,credito_4x,1048.98
vestuario,2025-01-21,pix,324.99
vestuario,2025-01-21,debito,462.35
vestuario,2025-01-21,credito_vista,874.8
vestuario,2025-01-21,credito_4x,1909.24
vestuario,2025-01-22,pix,438.03
vestuario,2025-01-22,debito,782.2
vestuario,2025-01-22,credito_vista,580.77
vestuario,2025-01-22,credito_4x,1355.17
vestuario,2025-01-23,pix,594.96
vestuario,2025-01-23,debito,696.04
vestuario,2025-01-23,credito_vista,773.64
vestuario,2025-01-23,credito_4x,2022.27
vestuario,2025-01-24,pix,517.76
vestuario,2025-01-24,debito,604.49
vestuario,2025-01-24,credito_vista,691.23
vestuario,2025-01-24,credito_4x,1949.79
vestuario,2025-01-25,pix,557.4
vestuario,2025-01-25,debito,709.04
vestuario,2025-01-25,credito_vista,1064.25
vestuario,2025-01-25,credito_4x,2273.83
vestuario,2025-01-26,pix,164.18
vestuario,2025-01-26,debito,171.94
vestuario,2025-01-26,credito_vista,317.98
vestuario,2025-01-26,credito_4x,742.67
vestuario,2025-01-27,pix,307.47
vestuario,2025-01-27,debito,512.64
vestuario,2025-01-27,credito_vista,462.37
vestuario,2025-01-27,credito_4x,1247.42
vestuario,2025-01-28,pix,345.36
vestuario,2025-01-28,debito,447.18
vestuario,2025-01-28,credito_vista,723.19
vestuario,2025-01-28,credito_4x,1314.93
vestuario,2025-01-29,pix,322.15
vestuario,2025-01-29,debito,465.02
vestuario,2025-01-29,credito_vista,551.36
vestuario,2025-01-29,credito_4x,1023.67
vestuario,2025-01-30,pix,262.1
vestuario,2025-01-30,debito,337.26
vestuario,2025-01-30,credito_vista,367.44
vestuario,2025-01-30,credito_4x,1155.06
vestuario,2025-01-31,pix,892.78
vestuario,2025-01-31,debito,801.34
vestuario,2025-01-31,credito_vista,982.43
vestuario,2025-01-31,credito_4x,2236.28
vestuario,2025-02-01,pix,1294.89
vestuario,2025-02-01,debito,1518.38
vestuario,2025-02-01,credito_vista,1796.29
vestuario,2025-02-01,credito_4x,6151.47
vestuario,2025-02-02,pix,205.48
vestuario,2025-02-02,debito,454.1
vestuario,2025-02-02,credito_vista,392.76
vestuario,2025-02-02,credito_4x,1098.55
vestuario,2025-02-03,pix,323.22
vestuario,2025-02-03,debito,366.48
vestuario,2025-02-03,credito_vista,665.5
vestuario,2025-02-03,credito_4x,1115.15
vestuario,2025-02-04,pix,296.06
vestuario,2025-02-04,debito,685.76
vestuario,2025-02-04,credito_vista,681.89
vestuario,2025-02-04,credito_4x,1413.76
vestuario,2025-02-05,pix,677.37
vestuario,2025-02-05,debito,622.95
vestuario,2025-02-05,credito_vista,693.17
vestuario,2025-02-05,credito_4x,2378.22
vestuario,2025-02-06,pix,1138.8
vestuario,2025-02-06,debito,1037.07
vestuario,2025-02-06,credito_vista,754.78
vestuario,2025-02-06,credito_4x,2733.48
vestuario,2025-02-07,pix,597.99
vestuario,2025-02-07,debito,848.52
vestuario,2025-02-07,credito_vista,691.46
vestuario,2025-02-07,credito_4x,1714.8
vestuario,2025-02-08,pix,854.41
vestuario,2025-02-08,debito,1308.8
vestuario,2025-02-08,credito_vista,1545.79
vestuario,2025-02-08,credito_4x,3114.4
vestuario,2025-02-09,pix,322.82
vestuario,2025-02-09,debito,341.94
vestuario,2025-02-09,credito_vista,550.82
vestuario,2025-02-09,credito_4x,845.05
vestuario,2025-02-10,pix,634.37
vestuario,2025-02-10,debito,688.38
vestuario,2025-02-10,credito_vista,896.73
vestuario,2025-02-10,credito_4x,1965.51
vestuario,2025-02-11,pix,333.95
vestuario,2025-02-11,debito,651.74
vestuario,2025-02-11,credito_vista,592.51
vestuario,2025-02-11,credito_4x,1352.03
vestuario,2025-02-12,pix,283.18
vestuario,2025-02-12,debito,545.24
vestuario,2025-02-12,credito_vista,469.12
vestuario,2025-02-12,credito_4x,906.67
vestuario,2025-02-13,pix,382.78
vestuario,2025-02-13,debito,821.37
vestuario,2025-02-13,credito_vista,919.09
vestuario,2025-02-13,credito_4x,2125.63
vestuario,2025-02-14,pix,686.58
vestuario,2025-02-14,debito,1181.04
vestuario,2025-02-14,credito_vista,1255.03
vestuario,2025-02-14,credito_4x,2479.44
vestuario,2025-02-15,pix,955.31
vestuario,2025-02-15,debito,841.04
vestuario,2025-02-15,credito_vista,1322.15
vestuario,2025-02-15,credito_4x,2767.17
vestuario,2025-02-16,pix,218.48
vestuario,2025-02-16,debito,348.4
vestuario,2025-02-16,credito_vista,536.03
vestuario,2025-02-16,credito_4x,735.45
vestuario,2025-02-17,pix,315.07
vestuario,2025-02-17,debito,439.62
vestuario,2025-02-17,credito_vista,545.29
vestuario,2025-02-17,credito_4x,1390.46
vestuario,2025-02-18,pix,205.7
vestuario,2025-02-18,debito,369.54
vestuario,2025-02-18,credito_vista,619.49
vestuario,2025-02-18,credito_4x,1406.0
vestuario,2025-02-19,pix,588.29
vestuario,2025-02-19,debito,669.23
vestuario,2025-02-19,credito_vista,924.8
vestuario,2025-02-19,credito_4x,1969.43
vestuario,2025-02-20,pix,535.21
vestuario,2025-02-20,debito,997.69
vestuario,2025-02-20,credito_vista,743.16
vestuario,2025-02-20,credito_4x,1812.36
vestuario,2025-02-21,pix,645.78
vestuario,2025-02-21,debito,683.33
vestuario,2025-02-21,credito_vista,1313.87
vestuario,2025-02-21,credito_4x,2370.74
vestuario,2025-02-22,pix,1141.55
vestuario,2025-02-22,debito,852.18
vestuario,2025-02-22,credito_vista,1962.64
vestuario,2025-02-22,credito_4x,4080.01
vestuario,2025-02-23,pix,145.37
vestuario,2025-02-23,debito,268.56
vestuario,2025-02-23,credito_vista,267.61
vestuario,2025-02-23,credito_4x,624.39
vestuario,2025-02-24,pix,349.07
vestuario,2025-02-24,debito,556.4
vestuario,2025-02-24,credito_vista,656.25
vestuario,2025-02-24,credito_4x,1097.04
vestuario,2025-02-25,pix,280.68
vestuario,2025-02-25,debito,616.36
vestuario,2025-02-25,credito_vista,522.36
vestuario,2025-02-25,credito_4x,1311.57
vestuario,2025-02-26,pix,235.41
vestuario,2025-02-26,debito,323.3
vestuario,2025-02-26,credito_vista,619.97
vestuario,2025-02-26,credito_4x,1271.29
vestuario,2025-02-27,pix,533.78
vestuario,2025-02-27,debito,536.2
vestuario,2025-02-27,credito_vista,803.42
vestuario,2025-02-27,credito_4x,1773.65
vestuario,2025-02-28,pix,402.26
vestuario,2025-02-28,debito,619.04
vestuario,2025-02-28,credito_vista,658.8
vestuario,2025-02-28,credito_4x,1902.62
vestuario,2025-03-01,pix,776.54
vestuario,2025-03-01,debito,1073.11
vestuario,2025-03-01,credito_vista,1112.02
vestuario,2025-03-01,credito_4x,2647.71
vestuario,2025-03-02,pix,134.7
vestuario,2025-03-02,debito,357.85
vestuario,2025-03-02,credito_vista,593.48
vestuario,2025-03-02,credito_4x,963.39
vestuario,2025-03-03,pix,586.2
vestuario,2025-03-03,debito,617.39
vestuario,2025-03-03,credito_vista,995.77
vestuario,2025-03-03,credito_4x,1530.03
vestuario,2025-03-04,pix,678.23
vestuario,2025-03-04,debito,751.99
vestuario,2025-03-04,credito_vista,1091.99
vestuario,2025-03-04,credito_4x,2086.55
vestuario,2025-03-05,pix,547.38
vestuario,2025-03-05,debito,700.79
vestuario,2025-03-05,credito_vista,1046.35
vestuario,2025-03-05,credito_4x,2106.9
vestuario,2025-03-06,pix,634.06
vestuario,2025-03-06,debito,896.58
vestuario,2025-03-06,credito_vista,1071.83
vestuario,2025-03-06,credito_4x,2359.52
vestuario,2025-03-07,pix,907.41
vestuario,2025-03-07,debito,880.6
vestuario,2025-03-07,credito_vista,1383.15
vestuario,2025-03-07,credito_4x,2620.49
vestuario,2025-03-08,pix,1155.75
vestuario,2025-03-08,debito,1826.73
vestuario,2025-03-08,credito_vista,904.57
vestuario,2025-03-08,credito_4x,3033.68
vestuario,2025-03-09,pix,218.92
vestuario,2025-03-09,debito,329.4
vestuario,2025-03-09,credito_vista,400.09
vestuario,2025-03-09,credito_4x,763.54
vestuario,2025-03-10,pix,683.51
vestuario,2025-03-10,debito,597.22
vestuario,2025-03-10,credito_vista,829.44
vestuario,2025-03-10,credito_4x,1735.07
vestuario,2025-03-11,pix,254.74
vestuario,2025-03-11,debito,474.99
vestuario,2025-03-11,credito_vista,710.21
vestuario,2025-03-11,credito_4x,1579.23
vestuario,2025-03-12,pix,627.81
vestuario,2025-03-12,debito,716.46
vestuario,2025-03-12,credito_vista,1036.49
vestuario,2025-03-12,credito_4x,2354.72
vestuario,2025-03-13,pix,690.6
vestuario,2025-03-13,debito,883.88
vestuario,2025-03-13,credito_vista,991.26
vestuario,2025-03-13,credito_4x,2406.1
vestuario,2025-03-14,pix,557.76
vestuario,2025-03-14,debito,1021.81
vestuario,2025-03-14,credito_vista,1318.41
vestuario,2025-03-14,credito_4x,2353.1
vestuario,2025-03-15,pix,683.81
vestuario,2025-03-15,debito,1111.51
vestuario,2025-03-15,credito_vista,1030.29
vestuario,2025-03-15,credito_4x,3836.43
vestuario,2025-03-16,pix,163.28
vestuario,2025-03-16,debito,286.76
vestuario,2025-03-16,credito_vista,389.79
vestuario,2025-03-16,credito_4x,857.51
vestuario,2025-03-17,pix,306.09
vestuario,2025-03-17,debito,322.99
vestuario,2025-03-17,credito_vista,470.54
vestuario,2025-03-17,credito_4x,1125.13
vestuario,2025-03-18,pix,370.22
vestuario,2025-03-18,debito,446.21
vestuario,2025-03-18,credito_vista,631.0
vestuario,2025-03-18,credito_4x,1670.39
vestuario,2025-03-19,pix,435.73
vestuario,2025-03-19,debito,650.67
vestuario,2025-03-19,credito_vista,904.81
vestuario,2025-03-19,credito_4x,1554.32
vestuario,2025-03-20,pix,462.15
vestuario,2025-03-20,debito,595.39
vestuario,2025-03-20,credito_vista,1078.9
vestuario,2025-03-20,credito_4x,1913.99
vestuario,2025-03-21,pix,522.23
vestuario,2025-03-21,debito,726.9
vestuario,2025-03-21,credito_vista,1319.56
vestuario,2025-03-21,credito_4x,2539.13
vestuario,2025-03-22,pix,1159.61
vestuario,2025-03-22,debito,1439.77
vestuario,2025-03-22,credito_vista,1408.09
vestuario,2025-03-22,credito_4x,3420.58
vestuario,2025-03-23,pix,147.44
vestuario,2025-03-23,debito,348.76
vestuario,2025-03-23,credito_vista,275.25
vestuario,2025-03-23,credito_4x,701.87
vestuario,2025-03-24,pix,225.51
vestuario,2025-03-24,debito,361.74
vestuario,2025-03-24,credito_vista,687.34
vestuario,2025-03-24,credito_4x,1352.16
vestuario,2025-03-25,pix,513.46
vestuario,2025-03-25,debito,655.68
vestuario,2025-03-25,credito_vista,640.05
vestuario,2025-03-25,credito_4x,1745.55
vestuario,2025-03-26,pix,374.75
vestuario,2025-03-26,debito,612.63
vestuario,2025-03-26,credito_vista,796.97
vestuario,2025-03-26,credito_4x,1554.31
vestuario,2025-03-27,pix,408.75
vestuario,2025-03-27,debito,529.6
vestuario,2025-03-27,credito_vista,671.66
vestuario,2025-03-27,credito_4x,1290.29
vestuario,2025-03-28,pix,440.48
vestuario,2025-03-28,debito,578.82
vestuario,2025-03-28,credito_vista,1082.98
vestuario,2025-03-28,credito_4x,1617.27
vestuario,2025-03-29,pix,392.02
vestuario,2025-03-29,debito,837.01
vestuario,2025-03-29,credito_vista,1065.21
vestuario,2025-03-29,credito_4x,2672.22
vestuario,2025-03-30,pix,170.16
vestuario,2025-03-30,debito,231.17
vestuario,2025-03-30,credito_vista,336.31
vestuario,2025-03-30,credito_4x,701.97
vestuario,2025-03-31,pix,508.54
vestuario,2025-03-31,debito,558.3
vestuario,2025-03-31,credito_vista,692.12
vestuario,2025-03-31,credito_4x,1048.08
vestuario,2025-04-01,pix,1024.46
vestuario,2025-04-01,debito,1015.9
vestuario,2025-04-01,credito_vista,1319.03
vestuario,2025-04-01,credito_4x,2698.44
vestuario,2025-04-02,pix,371.68
vestuario,2025-04-02,debito,1007.64
vestuario,2025-04-02,credito_vista,810.78
vestuario,2025-04-02,credito_4x,2100.98
vestuario,2025-04-03,pix,592.53
vestuario,2025-04-03,debito,783.98
vestuario,2025-04-03,credito_vista,1215.62
vestuario,2025-04-03,credito_4x,2653.53
vestuario,2025-04-04,pix,557.97
vestuario,2025-04-04,debito,581.21
vestuario,2025-04-04,credito_vista,837.35
vestuario,2025-04-04,credito_4x,1480.06
vestuario,2025-04-05,pix,876.49
vestuario,2025-04-05,debito,1131.54
vestuario,2025-04-05,credito_vista,1355.25
vestuario,2025-04-05,credito_4x,3184.32
vestuario,2025-04-06,pix,248.84
vestuario,2025-04-06,debito,541.69
vestuario,2025-04-06,credito_vista,510.9
vestuario,2025-04-06,credito_4x,1317.97
vestuario,2025-04-07,pix,483.11
vestuario,2025-04-07,debito,766.87
vestuario,2025-04-07,credito_vista,836.15
vestuario,2025-04-07,credito_4x,1904.98
vestuario,2025-04-08,pix,15.78
vestuario,2025-04-08,debito,22.1
vestuario,2025-04-08,credito_vista,26.56
vestuario,2025-04-08,credito_4x,69.59
vestuario,2025-04-09,pix,725.37
vestuario,2025-04-09,debito,998.29
vestuario,2025-04-09,credito_vista,783.7
vestuario,2025-04-09,credito_4x,2231.24
vestuario,2025-04-10,pix,748.96
vestuario,2025-04-10,debito,1477.58
vestuario,2025-04-10,credito_vista,1333.64
vestuario,2025-04-10,credito_4x,2961.15
vestuario,2025-04-11,pix,269.46
vestuario,2025-04-11,debito,449.7
vestuario,2025-04-11,credito_vista,493.82
vestuario,2025-04-11,credito_4x,1403.36
vestuario,2025-04-12,pix,1522.86
vestuario,2025-04-12,debito,1321.9
vestuario,2025-04-12,credito_vista,1815.37
vestuario,2025-04-12,credito_4x,3639.39
vestuario,2025-04-13,pix,66.13
vestuario,2025-04-13,debito,108.32
vestuario,2025-04-13,credito_vista,180.53
vestuario,2025-04-13,credito_4x,327.7
vestuario,2025-04-14,pix,661.47
vestuario,2025-04-14,debito,757.86
vestuario,2025-04-14,credito_vista,743.42
vestuario,2025-04-14,credito_4x,1590.08
vestuario,2025-04-15,pix,360.73
vestuario,2025-04-15,debito,357.9
vestuario,2025-04-15,credito_vista,704.2
vestuario,2025-04-15,credito_4x,1876.47
vestuario,2025-04-16,pix,275.33
vestuario,2025-04-16,debito,433.06
vestuario,2025-04-16,credito_vista,352.74
vestuario,2025-04-16,credito_4x,629.52
vestuario,2025-04-17,pix,548.03
vestuario,2025-04-17,debito,970.84
vestuario,2025-04-17,credito_vista,1084.18
vestuario,2025-04-17,credito_4x,1668.08
vestuario,2025-04-18,pix,656.59
vestuario,2025-04-18,debito,948.55
vestuario,2025-04-18,credito_vista,1296.28
vestuario,2025-04-18,credito_4x,2947.72
vestuario,2025-04-19,pix,802.19
vestuario,2025-04-19,debito,1367.51
vestuario,2025-04-19,credito_vista,1381.16
vestuario,2025-04-19,credito_4x,3170.64
vestuario,2025-04-20,pix,215.22
vestuario,2025-04-20,debito,373.01
vestuario,2025-04-20,credito_vista,460.06
vestuario,2025-04-20,credito_4x,927.2
vestuario,2025-04-21,pix,359.55
vestuario,2025-04-21,debito,398.86
vestuario,2025-04-21,credito_vista,617.11
vestuario,2025-04-21,credito_4x,1454.22
vestuario,2025-04-22,pix,352.28
vestuario,2025-04-22,debito,298.25
vestuario,2025-04-22,credito_vista,441.34
